3|645|2010-07-15T16:57:51.393+0000|2010-07-18T10:58:45.058+0000|post_creationDate_index_bPlus_100
3|193|2010-07-18T10:58:45.058+0000|2010-07-21T16:49:52.929+0000|post_creationDate_index_bPlus_100
3|619|2010-07-21T16:49:52.929+0000|2010-07-24T08:03:19.060+0000|post_creationDate_index_bPlus_100
3|129|2010-07-24T08:03:19.060+0000|2010-07-26T06:50:21.404+0000|post_creationDate_index_bPlus_100
3|671|2010-07-26T06:50:21.404+0000|2010-07-29T18:29:27.077+0000|post_creationDate_index_bPlus_100
3|208|2010-07-29T18:29:27.077+0000|2010-08-01T13:29:48.240+0000|post_creationDate_index_bPlus_100
3|986|2010-08-01T13:29:48.240+0000|2010-08-03T05:15:30.103+0000|post_creationDate_index_bPlus_100
3|448|2010-08-03T05:15:30.103+0000|2010-08-05T11:28:01.401+0000|post_creationDate_index_bPlus_100
3|985|2010-08-05T11:28:01.401+0000|2010-08-06T12:28:32.389+0000|post_creationDate_index_bPlus_100
3|4|2010-08-06T12:28:32.389+0000|2010-08-10T04:09:16.341+0000|post_creationDate_index_bPlus_100
3|500|2010-08-10T04:09:16.341+0000|2010-08-12T03:41:23.955+0000|post_creationDate_index_bPlus_100
3|712|2010-08-12T03:41:23.955+0000|2010-08-14T05:46:34.998+0000|post_creationDate_index_bPlus_100
3|932|2010-08-14T05:46:34.998+0000|2010-08-16T15:44:27.740+0000|post_creationDate_index_bPlus_100
3|353|2010-08-16T15:44:27.740+0000|2010-08-19T04:00:24.045+0000|post_creationDate_index_bPlus_100
3|703|2010-08-19T04:00:24.045+0000|2010-08-20T02:21:33.524+0000|post_creationDate_index_bPlus_100
3|862|2010-08-20T02:21:33.524+0000|2010-08-21T11:10:15.141+0000|post_creationDate_index_bPlus_100
3|188|2010-08-21T11:10:15.141+0000|2010-08-24T05:47:16.620+0000|post_creationDate_index_bPlus_100
3|714|2010-08-24T05:47:16.620+0000|2010-08-25T11:21:05.941+0000|post_creationDate_index_bPlus_100
3|407|2010-08-25T11:21:05.941+0000|2010-08-27T08:54:38.102+0000|post_creationDate_index_bPlus_100
3|939|2010-08-27T08:54:38.102+0000|2010-08-29T18:45:33.337+0000|post_creationDate_index_bPlus_100
3|288|2010-08-29T18:45:33.337+0000|2010-08-31T23:55:20.011+0000|post_creationDate_index_bPlus_100
3|588|2010-08-31T23:55:20.011+0000|2010-09-02T13:40:29.780+0000|post_creationDate_index_bPlus_100
3|91|2010-09-02T13:40:29.780+0000|2010-09-05T20:26:45.034+0000|post_creationDate_index_bPlus_100
3|547|2010-09-05T20:26:45.034+0000|2010-09-07T11:28:44.042+0000|post_creationDate_index_bPlus_100
3|347|2010-09-07T11:28:44.042+0000|2010-09-08T21:39:37.875+0000|post_creationDate_index_bPlus_100
3|758|2010-09-08T21:39:37.875+0000|2010-09-10T05:11:00.893+0000|post_creationDate_index_bPlus_100
3|173|2010-09-10T05:11:00.893+0000|2010-09-11T00:27:11.599+0000|post_creationDate_index_bPlus_100
3|934|2010-09-11T00:27:11.599+0000|2010-09-12T13:49:37.767+0000|post_creationDate_index_bPlus_100
3|420|2010-09-12T13:49:37.767+0000|2010-09-13T18:18:27.294+0000|post_creationDate_index_bPlus_100
3|971|2010-09-13T18:18:27.294+0000|2010-09-14T19:02:18.560+0000|post_creationDate_index_bPlus_100
3|242|2010-09-14T19:02:18.560+0000|2010-09-17T01:55:53.119+0000|post_creationDate_index_bPlus_100
3|737|2010-09-17T01:55:53.119+0000|2010-09-17T23:41:52.225+0000|post_creationDate_index_bPlus_100
3|327|2010-09-17T23:41:52.225+0000|2010-09-20T03:18:10.812+0000|post_creationDate_index_bPlus_100
3|904|2010-09-20T03:18:10.812+0000|2010-09-22T02:12:58.447+0000|post_creationDate_index_bPlus_100
3|734|2010-09-22T02:12:58.447+0000|2010-09-24T22:03:21.024+0000|post_creationDate_index_bPlus_100
3|46|2010-09-24T22:03:21.024+0000|2010-09-26T19:04:18.706+0000|post_creationDate_index_bPlus_100
3|994|2010-09-26T19:04:18.706+0000|2010-09-28T15:11:58.536+0000|post_creationDate_index_bPlus_100
3|493|2010-09-28T15:11:58.536+0000|2010-10-01T04:58:01.916+0000|post_creationDate_index_bPlus_100
3|240|2010-10-01T04:58:01.916+0000|2010-10-02T12:18:38.502+0000|post_creationDate_index_bPlus_100
3|918|2010-10-02T12:18:38.502+0000|2010-10-04T05:33:45.830+0000|post_creationDate_index_bPlus_100
3|545|2010-10-04T05:33:45.830+0000|2010-10-05T04:44:02.380+0000|post_creationDate_index_bPlus_100
3|927|2010-10-05T04:44:02.380+0000|2010-10-06T06:11:31.372+0000|post_creationDate_index_bPlus_100
3|290|2010-10-06T06:11:31.372+0000|2010-10-08T03:39:55.846+0000|post_creationDate_index_bPlus_100
3|629|2010-10-08T03:39:55.846+0000|2010-10-09T08:48:43.152+0000|post_creationDate_index_bPlus_100
3|186|2010-10-09T08:48:43.152+0000|2010-10-11T06:02:41.109+0000|post_creationDate_index_bPlus_100
3|529|2010-10-11T06:02:41.109+0000|2010-10-12T14:50:54.940+0000|post_creationDate_index_bPlus_100
3|798|2010-10-12T14:50:54.940+0000|2010-10-13T04:37:17.797+0000|post_creationDate_index_bPlus_100
3|23|2010-10-13T04:37:17.797+0000|2010-10-14T17:31:59.957+0000|post_creationDate_index_bPlus_100
3|777|2010-10-14T17:31:59.957+0000|2010-10-16T00:42:45.053+0000|post_creationDate_index_bPlus_100
3|331|2010-10-16T00:42:45.053+0000|2010-10-18T20:21:58.678+0000|post_creationDate_index_bPlus_100
3|725|2010-10-18T20:21:58.678+0000|2010-10-20T13:05:20.518+0000|post_creationDate_index_bPlus_100
3|250|2010-10-20T13:05:20.518+0000|2010-10-21T11:26:46.044+0000|post_creationDate_index_bPlus_100
3|954|2010-10-21T11:26:46.044+0000|2010-10-23T03:38:05.289+0000|post_creationDate_index_bPlus_100
3|530|2010-10-23T03:38:05.289+0000|2010-10-24T15:14:10.741+0000|post_creationDate_index_bPlus_100
3|169|2010-10-24T15:14:10.741+0000|2010-10-26T13:45:37.707+0000|post_creationDate_index_bPlus_100
3|938|2010-10-26T13:45:37.707+0000|2010-10-28T05:03:05.217+0000|post_creationDate_index_bPlus_100
3|610|2010-10-28T05:03:05.217+0000|2010-10-29T10:50:15.100+0000|post_creationDate_index_bPlus_100
3|410|2010-10-29T10:50:15.100+0000|2010-10-30T22:40:17.753+0000|post_creationDate_index_bPlus_100
3|93|2010-10-30T22:40:17.753+0000|2010-11-01T02:15:16.650+0000|post_creationDate_index_bPlus_100
3|589|2010-11-01T02:15:16.650+0000|2010-11-02T21:24:05.178+0000|post_creationDate_index_bPlus_100
3|293|2010-11-02T21:24:05.178+0000|2010-11-04T21:54:52.494+0000|post_creationDate_index_bPlus_100
3|637|2010-11-04T21:54:52.494+0000|2010-11-05T20:00:28.548+0000|post_creationDate_index_bPlus_100
3|987|2010-11-05T20:00:28.548+0000|2010-11-07T17:09:21.746+0000|post_creationDate_index_bPlus_100
3|145|2010-11-07T17:09:21.746+0000|2010-11-09T14:37:44.050+0000|post_creationDate_index_bPlus_100
3|400|2010-11-09T14:37:44.050+0000|2010-11-10T20:58:18.206+0000|post_creationDate_index_bPlus_100
3|928|2010-11-10T20:58:18.206+0000|2010-11-11T21:50:28.887+0000|post_creationDate_index_bPlus_100
3|611|2010-11-11T21:50:28.887+0000|2010-11-13T15:15:49.489+0000|post_creationDate_index_bPlus_100
3|842|2010-11-13T15:15:49.489+0000|2010-11-14T14:40:46.812+0000|post_creationDate_index_bPlus_100
3|48|2010-11-14T14:40:46.812+0000|2010-11-15T10:29:42.384+0000|post_creationDate_index_bPlus_100
3|935|2010-11-15T10:29:42.384+0000|2010-11-16T08:27:26.004+0000|post_creationDate_index_bPlus_100
3|391|2010-11-16T08:27:26.004+0000|2010-11-18T03:11:08.947+0000|post_creationDate_index_bPlus_100
3|135|2010-11-18T03:11:08.947+0000|2010-11-20T00:26:42.954+0000|post_creationDate_index_bPlus_100
3|920|2010-11-20T00:26:42.954+0000|2010-11-21T06:49:14.478+0000|post_creationDate_index_bPlus_100
3|480|2010-11-21T06:49:14.478+0000|2010-11-22T10:55:41.755+0000|post_creationDate_index_bPlus_100
3|218|2010-11-22T10:55:41.755+0000|2010-11-23T13:14:56.680+0000|post_creationDate_index_bPlus_100
3|607|2010-11-23T13:14:56.680+0000|2010-11-24T09:41:14.393+0000|post_creationDate_index_bPlus_100
3|925|2010-11-24T09:41:14.393+0000|2010-11-25T06:11:20.472+0000|post_creationDate_index_bPlus_100
3|6|2010-11-25T06:11:20.472+0000|2010-11-26T11:34:33.273+0000|post_creationDate_index_bPlus_100
3|861|2010-11-26T11:34:33.273+0000|2010-11-27T12:29:42.010+0000|post_creationDate_index_bPlus_100
3|427|2010-11-27T12:29:42.010+0000|2010-11-29T10:57:36.561+0000|post_creationDate_index_bPlus_100
3|884|2010-11-29T10:57:36.561+0000|2010-11-30T22:18:51.286+0000|post_creationDate_index_bPlus_100
3|275|2010-11-30T22:18:51.286+0000|2010-12-01T17:05:48.666+0000|post_creationDate_index_bPlus_100
3|817|2010-12-01T17:05:48.666+0000|2010-12-02T14:41:26.557+0000|post_creationDate_index_bPlus_100
900|501|2010-12-02T14:41:26.557+0000|2010-12-04T07:06:28.623+0000|post_creationDate_index_bPlus_100
900|111|2010-12-04T07:06:28.623+0000|2010-12-06T19:36:47.955+0000|post_creationDate_index_bPlus_100
900|523|2010-12-06T19:36:47.955+0000|2010-12-08T12:44:34.631+0000|post_creationDate_index_bPlus_100
900|676|2010-12-08T12:44:34.631+0000|2010-12-10T13:53:29.831+0000|post_creationDate_index_bPlus_100
900|255|2010-12-10T13:53:29.831+0000|2010-12-12T08:34:45.840+0000|post_creationDate_index_bPlus_100
900|662|2010-12-12T08:34:45.840+0000|2010-12-15T00:06:02.296+0000|post_creationDate_index_bPlus_100
900|52|2010-12-15T00:06:02.296+0000|2010-12-15T17:55:38.500+0000|post_creationDate_index_bPlus_100
900|786|2010-12-15T17:55:38.500+0000|2010-12-18T07:10:06.550+0000|post_creationDate_index_bPlus_100
900|369|2010-12-18T07:10:06.550+0000|2010-12-20T15:53:46.003+0000|post_creationDate_index_bPlus_100
900|578|2010-12-20T15:53:46.003+0000|2010-12-23T09:32:01.550+0000|post_creationDate_index_bPlus_100
900|195|2010-12-23T09:32:01.550+0000|2010-12-24T14:10:24.302+0000|post_creationDate_index_bPlus_100
900|818|2010-12-24T14:10:24.302+0000|2010-12-25T15:27:01.888+0000|post_creationDate_index_bPlus_100
900|330|2010-12-25T15:27:01.888+0000|2010-12-27T12:06:52.545+0000|post_creationDate_index_bPlus_100
900|632|2010-12-27T12:06:52.545+0000|2010-12-28T17:01:13.480+0000|post_creationDate_index_bPlus_100
900|112|2010-12-28T17:01:13.480+0000|2010-12-29T17:44:55.859+0000|post_creationDate_index_bPlus_100
900|919|2010-12-29T17:44:55.859+0000|2010-12-30T09:50:34.824+0000|post_creationDate_index_bPlus_100
900|332|2010-12-30T09:50:34.824+0000|2010-12-30T23:37:30.908+0000|post_creationDate_index_bPlus_100
900|909|2010-12-30T23:37:30.908+0000|2011-01-01T05:49:03.174+0000|post_creationDate_index_bPlus_100
900|207|2011-01-01T05:49:03.174+0000|2011-01-02T04:06:27.090+0000|post_creationDate_index_bPlus_100
900|940|2011-01-02T04:06:27.090+0000|2011-01-02T19:20:19.351+0000|post_creationDate_index_bPlus_100
900|521|2011-01-02T19:20:19.351+0000|2011-01-04T08:30:58.084+0000|post_creationDate_index_bPlus_100
900|22|2011-01-04T08:30:58.084+0000|2011-01-05T04:43:00.452+0000|post_creationDate_index_bPlus_100
900|433|2011-01-05T04:43:00.452+0000|2011-01-06T16:10:25.206+0000|post_creationDate_index_bPlus_100
900|860|2011-01-06T16:10:25.206+0000|2011-01-07T23:23:11.791+0000|post_creationDate_index_bPlus_100
900|234|2011-01-07T23:23:11.791+0000|2011-01-09T09:40:31.175+0000|post_creationDate_index_bPlus_100
900|408|2011-01-09T09:40:31.175+0000|2011-01-11T02:41:49.319+0000|post_creationDate_index_bPlus_100
900|839|2011-01-11T02:41:49.319+0000|2011-01-12T07:46:31.466+0000|post_creationDate_index_bPlus_100
900|134|2011-01-12T07:46:31.466+0000|2011-01-14T18:48:23.948+0000|post_creationDate_index_bPlus_100
900|822|2011-01-14T18:48:23.948+0000|2011-01-15T08:43:32.678+0000|post_creationDate_index_bPlus_100
900|553|2011-01-15T08:43:32.678+0000|2011-01-16T11:37:43.062+0000|post_creationDate_index_bPlus_100
900|198|2011-01-16T11:37:43.062+0000|2011-01-17T09:45:47.842+0000|post_creationDate_index_bPlus_100
900|937|2011-01-17T09:45:47.842+0000|2011-01-18T08:30:45.798+0000|post_creationDate_index_bPlus_100
900|502|2011-01-18T08:30:45.798+0000|2011-01-19T22:12:12.116+0000|post_creationDate_index_bPlus_100
900|355|2011-01-19T22:12:12.116+0000|2011-01-20T21:58:03.593+0000|post_creationDate_index_bPlus_100
900|507|2011-01-20T21:58:03.593+0000|2011-01-23T08:42:06.891+0000|post_creationDate_index_bPlus_100
900|65|2011-01-23T08:42:06.891+0000|2011-01-24T15:51:26.262+0000|post_creationDate_index_bPlus_100
900|463|2011-01-24T15:51:26.262+0000|2011-01-26T07:46:56.450+0000|post_creationDate_index_bPlus_100
900|738|2011-01-26T07:46:56.450+0000|2011-01-27T23:50:35.383+0000|post_creationDate_index_bPlus_100
900|262|2011-01-27T23:50:35.383+0000|2011-01-29T04:45:06.024+0000|post_creationDate_index_bPlus_100
900|481|2011-01-29T04:45:06.024+0000|2011-01-31T17:13:07.691+0000|post_creationDate_index_bPlus_100
900|876|2011-01-31T17:13:07.691+0000|2011-02-02T03:21:51.284+0000|post_creationDate_index_bPlus_100
900|160|2011-02-02T03:21:51.284+0000|2011-02-02T18:04:05.328+0000|post_creationDate_index_bPlus_100
900|933|2011-02-02T18:04:05.328+0000|2011-02-03T11:19:50.328+0000|post_creationDate_index_bPlus_100
900|640|2011-02-03T11:19:50.328+0000|2011-02-05T07:58:26.835+0000|post_creationDate_index_bPlus_100
900|405|2011-02-05T07:58:26.835+0000|2011-02-05T20:26:40.596+0000|post_creationDate_index_bPlus_100
900|727|2011-02-05T20:26:40.596+0000|2011-02-06T19:06:57.107+0000|post_creationDate_index_bPlus_100
900|32|2011-02-06T19:06:57.107+0000|2011-02-07T19:48:34.307+0000|post_creationDate_index_bPlus_100
900|947|2011-02-07T19:48:34.307+0000|2011-02-09T10:53:42.411+0000|post_creationDate_index_bPlus_100
900|264|2011-02-09T10:53:42.411+0000|2011-02-11T06:35:22.811+0000|post_creationDate_index_bPlus_100
900|499|2011-02-11T06:35:22.811+0000|2011-02-12T01:21:06.921+0000|post_creationDate_index_bPlus_100
900|898|2011-02-12T01:21:06.921+0000|2011-02-12T10:45:46.109+0000|post_creationDate_index_bPlus_100
900|117|2011-02-12T10:45:46.109+0000|2011-02-14T08:09:17.810+0000|post_creationDate_index_bPlus_100
900|701|2011-02-14T08:09:17.810+0000|2011-02-14T23:56:46.565+0000|post_creationDate_index_bPlus_100
900|228|2011-02-14T23:56:46.565+0000|2011-02-15T20:58:21.085+0000|post_creationDate_index_bPlus_100
900|641|2011-02-15T20:58:21.085+0000|2011-02-16T09:33:38.175+0000|post_creationDate_index_bPlus_100
900|74|2011-02-16T09:33:38.175+0000|2011-02-16T20:24:29.152+0000|post_creationDate_index_bPlus_100
900|664|2011-02-16T20:24:29.152+0000|2011-02-18T16:23:47.907+0000|post_creationDate_index_bPlus_100
900|307|2011-02-18T16:23:47.907+0000|2011-02-20T01:29:06.254+0000|post_creationDate_index_bPlus_100
900|604|2011-02-20T01:29:06.254+0000|2011-02-21T10:43:04.053+0000|post_creationDate_index_bPlus_100
900|838|2011-02-21T10:43:04.053+0000|2011-02-22T05:32:29.492+0000|post_creationDate_index_bPlus_100
900|149|2011-02-22T05:32:29.492+0000|2011-02-23T10:29:22.425+0000|post_creationDate_index_bPlus_100
900|609|2011-02-23T10:29:22.425+0000|2011-02-24T15:10:24.104+0000|post_creationDate_index_bPlus_100
900|333|2011-02-24T15:10:24.104+0000|2011-02-26T00:50:41.563+0000|post_creationDate_index_bPlus_100
900|742|2011-02-26T00:50:41.563+0000|2011-02-27T16:00:20.533+0000|post_creationDate_index_bPlus_100
900|12|2011-02-27T16:00:20.533+0000|2011-02-28T20:43:20.005+0000|post_creationDate_index_bPlus_100
900|477|2011-02-28T20:43:20.005+0000|2011-03-02T01:09:12.170+0000|post_creationDate_index_bPlus_100
900|837|2011-03-02T01:09:12.170+0000|2011-03-03T13:15:44.353+0000|post_creationDate_index_bPlus_100
900|170|2011-03-03T13:15:44.353+0000|2011-03-04T10:43:37.402+0000|post_creationDate_index_bPlus_100
900|968|2011-03-04T10:43:37.402+0000|2011-03-05T14:51:48.993+0000|post_creationDate_index_bPlus_100
900|315|2011-03-05T14:51:48.993+0000|2011-03-07T07:58:13.393+0000|post_creationDate_index_bPlus_100
900|549|2011-03-07T07:58:13.393+0000|2011-03-08T19:36:25.859+0000|post_creationDate_index_bPlus_100
900|964|2011-03-08T19:36:25.859+0000|2011-03-09T07:06:03.850+0000|post_creationDate_index_bPlus_100
900|70|2011-03-09T07:06:03.850+0000|2011-03-10T06:39:26.040+0000|post_creationDate_index_bPlus_100
900|552|2011-03-10T06:39:26.040+0000|2011-03-11T04:17:54.221+0000|post_creationDate_index_bPlus_100
900|392|2011-03-11T04:17:54.221+0000|2011-03-12T12:30:05.212+0000|post_creationDate_index_bPlus_100
900|931|2011-03-12T12:30:05.212+0000|2011-03-13T21:07:41.294+0000|post_creationDate_index_bPlus_100
900|314|2011-03-13T21:07:41.294+0000|2011-03-15T01:45:04.465+0000|post_creationDate_index_bPlus_100
900|598|2011-03-15T01:45:04.465+0000|2011-03-15T23:40:51.035+0000|post_creationDate_index_bPlus_100
900|33|2011-03-15T23:40:51.035+0000|2011-03-16T20:22:44.816+0000|post_creationDate_index_bPlus_100
900|710|2011-03-16T20:22:44.816+0000|2011-03-17T08:27:43.307+0000|post_creationDate_index_bPlus_100
900|271|2011-03-17T08:27:43.307+0000|2011-03-18T11:07:58.063+0000|post_creationDate_index_bPlus_100
900|984|2011-03-18T11:07:58.063+0000|2011-03-19T05:54:54.898+0000|post_creationDate_index_bPlus_100
900|424|2011-03-19T05:54:54.898+0000|2011-03-21T15:42:09.689+0000|post_creationDate_index_bPlus_100
900|115|2011-03-21T15:42:09.689+0000|2011-03-22T21:30:25.059+0000|post_creationDate_index_bPlus_100
900|524|2011-03-22T21:30:25.059+0000|2011-03-24T09:16:41.725+0000|post_creationDate_index_bPlus_100
900|320|2011-03-24T09:16:41.725+0000|2011-03-25T21:17:34.417+0000|post_creationDate_index_bPlus_100
900|903|2011-03-25T21:17:34.417+0000|2011-03-26T22:56:26.194+0000|post_creationDate_index_bPlus_100
900|503|2011-03-26T22:56:26.194+0000|2011-03-27T14:03:31.899+0000|post_creationDate_index_bPlus_100
900|901|2011-03-27T14:03:31.899+0000|2011-03-28T04:15:08.738+0000|post_creationDate_index_bPlus_100
900|77|2011-03-28T04:15:08.738+0000|2011-03-29T16:39:57.266+0000|post_creationDate_index_bPlus_100
900|634|2011-03-29T16:39:57.266+0000|2011-03-30T22:34:01.846+0000|post_creationDate_index_bPlus_100
900|309|2011-03-30T22:34:01.846+0000|2011-04-01T15:53:59.138+0000|post_creationDate_index_bPlus_100
900|144|2011-04-01T15:53:59.138+0000|2011-04-02T16:00:05.018+0000|post_creationDate_index_bPlus_100
900|584|2011-04-02T16:00:05.018+0000|2011-04-03T16:09:54.416+0000|post_creationDate_index_bPlus_100
900|865|2011-04-03T16:09:54.416+0000|2011-04-04T17:50:48.119+0000|post_creationDate_index_bPlus_100
900|272|2011-04-04T17:50:48.119+0000|2011-04-06T08:37:50.424+0000|post_creationDate_index_bPlus_100
900|969|2011-04-06T08:37:50.424+0000|2011-04-07T21:06:46.051+0000|post_creationDate_index_bPlus_100
900|2|2011-04-07T21:06:46.051+0000|2011-04-08T13:17:35.654+0000|post_creationDate_index_bPlus_100
900|476|2011-04-08T13:17:35.654+0000|2011-04-09T17:13:44.167+0000|post_creationDate_index_bPlus_100
900|825|2011-04-09T17:13:44.167+0000|2011-04-10T12:35:23.361+0000|post_creationDate_index_bPlus_100
900|247|2011-04-10T12:35:23.361+0000|2011-04-11T14:48:35.973+0000|post_creationDate_index_bPlus_100
900|804|2011-04-11T14:48:35.973+0000|2011-04-12T14:24:23.410+0000|post_creationDate_index_bPlus_100
900|605|2011-04-12T14:24:23.410+0000|2011-04-13T21:49:54.939+0000|post_creationDate_index_bPlus_100
900|340|2011-04-13T21:49:54.939+0000|2011-04-14T14:32:38.990+0000|post_creationDate_index_bPlus_100
900|819|2011-04-14T14:32:38.990+0000|2011-04-15T15:08:06.645+0000|post_creationDate_index_bPlus_100
900|560|2011-04-15T15:08:06.645+0000|2011-04-17T11:10:59.381+0000|post_creationDate_index_bPlus_100
900|76|2011-04-17T11:10:59.381+0000|2011-04-18T16:36:11.273+0000|post_creationDate_index_bPlus_100
900|893|2011-04-18T16:36:11.273+0000|2011-04-19T06:26:31.433+0000|post_creationDate_index_bPlus_100
900|496|2011-04-19T06:26:31.433+0000|2011-04-20T03:29:24.990+0000|post_creationDate_index_bPlus_100
900|974|2011-04-20T03:29:24.990+0000|2011-04-20T16:21:47.689+0000|post_creationDate_index_bPlus_100
900|137|2011-04-20T16:21:47.689+0000|2011-04-21T07:49:13.216+0000|post_creationDate_index_bPlus_100
900|577|2011-04-21T07:49:13.216+0000|2011-04-22T23:01:25.224+0000|post_creationDate_index_bPlus_100
900|334|2011-04-22T23:01:25.224+0000|2011-04-24T11:53:24.337+0000|post_creationDate_index_bPlus_100
900|709|2011-04-24T11:53:24.337+0000|2011-04-25T09:42:23.431+0000|post_creationDate_index_bPlus_100
428|31|2011-04-25T09:42:23.431+0000|2011-04-25T22:00:13.618+0000|post_creationDate_index_bPlus_100
428|494|2011-04-25T22:00:13.618+0000|2011-04-27T04:12:19.977+0000|post_creationDate_index_bPlus_100
428|257|2011-04-27T04:12:19.977+0000|2011-04-28T06:58:57.589+0000|post_creationDate_index_bPlus_100
428|592|2011-04-28T06:58:57.589+0000|2011-04-29T20:40:15.906+0000|post_creationDate_index_bPlus_100
428|138|2011-04-29T20:40:15.906+0000|2011-04-30T09:33:57.016+0000|post_creationDate_index_bPlus_100
428|916|2011-04-30T09:33:57.016+0000|2011-05-01T03:53:25.340+0000|post_creationDate_index_bPlus_100
428|472|2011-05-01T03:53:25.340+0000|2011-05-03T05:58:55.257+0000|post_creationDate_index_bPlus_100
428|233|2011-05-03T05:58:55.257+0000|2011-05-05T04:13:34.175+0000|post_creationDate_index_bPlus_100
428|506|2011-05-05T04:13:34.175+0000|2011-05-06T03:27:18.888+0000|post_creationDate_index_bPlus_100
428|951|2011-05-06T03:27:18.888+0000|2011-05-06T18:39:27.808+0000|post_creationDate_index_bPlus_100
428|75|2011-05-06T18:39:27.808+0000|2011-05-08T03:50:36.397+0000|post_creationDate_index_bPlus_100
428|723|2011-05-08T03:50:36.397+0000|2011-05-09T15:50:53.354+0000|post_creationDate_index_bPlus_100
428|398|2011-05-09T15:50:53.354+0000|2011-05-11T01:40:12.403+0000|post_creationDate_index_bPlus_100
428|680|2011-05-11T01:40:12.403+0000|2011-05-11T12:56:04.884+0000|post_creationDate_index_bPlus_100
428|150|2011-05-11T12:56:04.884+0000|2011-05-12T04:28:32.153+0000|post_creationDate_index_bPlus_100
428|350|2011-05-12T04:28:32.153+0000|2011-05-13T12:18:55.253+0000|post_creationDate_index_bPlus_100
